name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,aggregate,component,component_label,bin_index,bin_left,bin_right,bin_mid,count,cumulative_count,cumulative_fraction,total_count
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,34,0.0001333521432163324,0.00017782794100389227,0.0001539926526059492,3471,16911,0.029639301738642737,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,35,0.00017782794100389227,0.0002371373705661655,0.00020535250264571458,4392,21303,0.03733700224340998,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,36,0.0002371373705661655,0.00031622776601683794,0.0002738419634264361,5297,26600,0.04662086371284352,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,37,0.00031622776601683794,0.00042169650342858224,0.0003651741272548377,6190,32790,0.05746985417835109,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,38,0.00042169650342858224,0.0005623413251903491,0.00048696752516586315,7848,40638,0.07122476163768929,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,39,0.0005623413251903491,0.0007498942093324559,0.0006493816315762113,9362,50000,0.08763320246775098,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,40,0.0007498942093324559,0.001,0.0008659643233600654,11324,61324,0.10748037016264722,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,41,0.001,0.001333521432163324,0.0011547819846894581,13293,74617,0.1307785333707235,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,42,0.001333521432163324,0.0017782794100389228,0.001539926526059492,15845,90462,0.15854949523275377,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,43,0.0017782794100389228,0.0023713737056616554,0.002053525026457146,18318,108780,0.19065479528883902,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,44,0.0023713737056616554,0.0031622776601683794,0.0027384196342643613,21889,130669,0.22901885866517105,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,45,0.0031622776601683794,0.004216965034285822,0.0036517412725483767,25074,155743,0.27296515703869884,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,46,0.004216965034285822,0.005623413251903491,0.004869675251658631,29706,185449,0.325029795288839,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,47,0.005623413251903491,0.007498942093324558,0.006493816315762113,33464,218913,0.3836809450364554,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,48,0.007498942093324558,0.01,0.008659643233600654,38300,257213,0.45080797812675266,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,49,0.01,0.01333521432163324,0.011547819846894583,41887,299100,0.5242218171620864,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,50,0.01333521432163324,0.01778279410038923,0.01539926526059492,44486,343586,0.6021908300616938,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,51,0.01778279410038923,0.023713737056616554,0.020535250264571463,44125,387711,0.679527131239484,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,52,0.023713737056616554,0.03162277660168379,0.027384196342643614,41165,428876,0.7516755468311834,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,53,0.03162277660168379,0.042169650342858224,0.03651741272548377,36896,465772,0.8163418395961862,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,54,0.042169650342858224,0.056234132519034905,0.04869675251658631,31206,496978,0.871035473920359,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,55,0.056234132519034905,0.07498942093324558,0.06493816315762113,24625,521603,0.9141948261357263,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,56,0.07498942093324558,0.1,0.08659643233600653,18344,539947,0.9463456954570948,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,57,0.1,0.1333521432163324,0.11547819846894582,12582,552529,0.9683977145260796,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,58,0.1333521432163324,0.1778279410038923,0.15399265260594922,7928,560457,0.9822928351093663,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,59,0.1778279410038923,0.23713737056616552,0.2053525026457146,4816,565273,0.99073366517106,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,60,0.23713737056616552,0.31622776601683794,0.27384196342643613,2671,567944,0.9954150308468873,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,61,0.31622776601683794,0.4216965034285822,0.3651741272548377,1302,569246,0.9976969994391475,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,62,0.4216965034285822,0.5623413251903491,0.4869675251658631,674,569920,0.9988782950084127,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,63,0.5623413251903491,0.7498942093324558,0.6493816315762113,319,570239,0.999437394840157,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,64,0.7498942093324558,1.0,0.8659643233600653,171,570410,0.9997371003925968,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,65,1.0,1.333521432163324,1.1547819846894583,93,570503,0.9999000981491868,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,66,1.333521432163324,1.7782794100389228,1.5399265260594919,41,570544,0.9999719573752103,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,67,1.7782794100389228,2.371373705661655,2.053525026457146,12,570556,0.9999929893438025,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,68,2.371373705661655,3.1622776601683795,2.7384196342643614,3,570559,0.9999982473359507,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,69,3.1622776601683795,4.216965034285822,3.651741272548377,1,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,70,4.216965034285822,5.62341325190349,4.869675251658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,71,5.62341325190349,7.498942093324558,6.493816315762112,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,72,7.498942093324558,10.0,8.659643233600654,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,73,10.0,13.33521432163324,11.547819846894582,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,74,13.33521432163324,17.78279410038923,15.39926526059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,75,17.78279410038923,23.71373705661655,20.53525026457146,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,76,23.71373705661655,31.622776601683793,27.384196342643612,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,77,31.622776601683793,42.169650342858226,36.51741272548377,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,78,42.169650342858226,56.23413251903491,48.696752516586315,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,79,56.23413251903491,74.98942093324558,64.93816315762113,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,80,74.98942093324558,100.0,86.59643233600653,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,81,100.0,133.3521432163324,115.4781984689458,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,82,133.3521432163324,177.82794100389228,153.9926526059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,83,177.82794100389228,237.13737056616552,205.3525026457146,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,84,237.13737056616552,316.2277660168379,273.8419634264361,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,85,316.2277660168379,421.6965034285822,365.1741272548377,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,86,421.6965034285822,562.341325190349,486.9675251658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,87,562.341325190349,749.8942093324558,649.3816315762112,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,88,749.8942093324558,1000.0,865.9643233600654,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,89,1000.0,1333.521432163324,1154.7819846894583,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,90,1333.521432163324,1778.2794100389228,1539.926526059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,91,1778.2794100389228,2371.373705661655,2053.525026457146,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,92,2371.373705661655,3162.2776601683795,2738.4196342643613,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,93,3162.2776601683795,4216.965034285822,3651.741272548377,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,94,4216.965034285822,5623.413251903491,4869.675251658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,95,5623.413251903491,7498.942093324558,6493.816315762113,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,96,7498.942093324558,10000.0,8659.643233600653,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,97,10000.0,13335.21432163324,11547.819846894581,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,98,13335.21432163324,17782.794100389227,15399.265260594919,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,99,17782.794100389227,23713.737056616552,20535.25026457146,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,100,23713.737056616552,31622.776601683792,27384.196342643612,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,101,31622.776601683792,42169.65034285822,36517.412725483766,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,102,42169.65034285822,56234.13251903491,48696.75251658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,103,56234.13251903491,74989.42093324558,64938.16315762113,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,104,74989.42093324558,100000.0,86596.43233600653,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,105,100000.0,133352.1432163324,115478.19846894582,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,106,133352.1432163324,177827.94100389228,153992.6526059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,107,177827.94100389228,237137.37056616554,205352.50264571462,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,108,237137.37056616554,316227.7660168379,273841.9634264361,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,109,316227.7660168379,421696.5034285822,365174.12725483766,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,110,421696.5034285822,562341.3251903491,486967.5251658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,111,562341.3251903491,749894.2093324559,649381.6315762114,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,112,749894.2093324559,1000000.0,865964.3233600655,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,113,1000000.0,1333521.432163324,1154781.9846894583,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,114,1333521.432163324,1778279.410038923,1539926.526059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,115,1778279.410038923,2371373.7056616554,2053525.0264571463,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,116,2371373.7056616554,3162277.660168379,2738419.6342643616,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,117,3162277.660168379,4216965.034285823,3651741.272548377,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,118,4216965.034285823,5623413.251903491,4869675.2516586315,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,119,5623413.251903491,7498942.093324558,6493816.315762113,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,120,7498942.093324558,10000000.0,8659643.233600654,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,121,10000000.0,13335214.32163324,11547819.846894583,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,122,13335214.32163324,17782794.100389227,15399265.26059492,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,123,17782794.100389227,23713737.056616552,20535250.26457146,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,124,23713737.056616552,31622776.60168379,27384196.34264361,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,125,31622776.60168379,42169650.342858225,36517412.72548377,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,126,42169650.342858225,56234132.51903491,48696752.51658631,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,127,56234132.51903491,74989420.93324558,64938163.15762113,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,128,74989420.93324558,100000000.0,86596432.33600654,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,conv,Convolution front-end,129,100000000.0,inf,100000000.0,0,570560,1.0,570560
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,0,0.0,1e-08,5e-09,11285,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,1,1e-08,1.333521432163324e-08,1.1547819846894582e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,2,1.333521432163324e-08,1.7782794100389228e-08,1.539926526059492e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,3,1.7782794100389228e-08,2.371373705661655e-08,2.053525026457146e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,4,2.371373705661655e-08,3.162277660168379e-08,2.7384196342643613e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,5,3.162277660168379e-08,4.2169650342858225e-08,3.651741272548377e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,6,4.2169650342858225e-08,5.6234132519034905e-08,4.8696752516586306e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,7,5.6234132519034905e-08,7.498942093324559e-08,6.493816315762114e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,8,7.498942093324559e-08,1e-07,8.659643233600654e-08,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,9,1e-07,1.333521432163324e-07,1.1547819846894582e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,10,1.333521432163324e-07,1.7782794100389227e-07,1.539926526059492e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,11,1.7782794100389227e-07,2.3713737056616554e-07,2.053525026457146e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,12,2.3713737056616554e-07,3.162277660168379e-07,2.7384196342643614e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,13,3.162277660168379e-07,4.2169650342858225e-07,3.651741272548377e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,14,4.2169650342858225e-07,5.62341325190349e-07,4.869675251658631e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,15,5.62341325190349e-07,7.498942093324558e-07,6.493816315762113e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,16,7.498942093324558e-07,1e-06,8.659643233600654e-07,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,17,1e-06,1.333521432163324e-06,1.1547819846894582e-06,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,18,1.333521432163324e-06,1.7782794100389227e-06,1.539926526059492e-06,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,19,1.7782794100389227e-06,2.3713737056616552e-06,2.053525026457146e-06,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,20,2.3713737056616552e-06,3.162277660168379e-06,2.7384196342643613e-06,0,11285,0.005381107330322266,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,21,3.162277660168379e-06,4.216965034285822e-06,3.651741272548377e-06,1,11286,0.005381584167480469,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,22,4.216965034285822e-06,5.623413251903491e-06,4.869675251658631e-06,0,11286,0.005381584167480469,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,23,5.623413251903491e-06,7.498942093324558e-06,6.493816315762113e-06,2,11288,0.005382537841796875,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,24,7.498942093324558e-06,9.999999999999999e-06,8.659643233600652e-06,0,11288,0.005382537841796875,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,25,9.999999999999999e-06,1.333521432163324e-05,1.1547819846894581e-05,4,11292,0.0053844451904296875,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,26,1.333521432163324e-05,1.778279410038923e-05,1.5399265260594922e-05,9,11301,0.005388736724853516,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,27,1.778279410038923e-05,2.3713737056616554e-05,2.0535250264571462e-05,0,11301,0.005388736724853516,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,28,2.3713737056616554e-05,3.1622776601683795e-05,2.7384196342643615e-05,32,11333,0.005403995513916016,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,29,3.1622776601683795e-05,4.216965034285822e-05,3.651741272548377e-05,6,11339,0.005406856536865234,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,30,4.216965034285822e-05,5.623413251903491e-05,4.869675251658631e-05,16,11355,0.005414485931396484,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,31,5.623413251903491e-05,7.498942093324559e-05,6.493816315762113e-05,167,11522,0.005494117736816406,2097152
Alpha,Alpha,Alpha,Alpha,base,,,0,component,crf,CRF head,32,7.498942093324559e-05,0.0001,8.659643233600654e-05,48,11570,0.005517005920410156,2097152
