name,display_name,family,variant,sort_order,seed_index,seed_label,seed,threshold,weighted_jaccard,jensen_shannon_similarity,exact_overlap_mass,intersection_variants,source_variants,groundtruth_variants,precision,recall,f1
AlphaQCL_s05,AlphaQCL,Alpha,QCL,1,5,s05,2068136963,10,0.2657070799176226,0.9473003262108979,0.8047066136078803,1658.0,1770.0,4234.0,0.9367231638418079,0.3915918752952291,0.5522984676882078
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,1,0.2191884253431247,0.6073285810416392,0.4685732116598457,75235.0,116829.0,273284.0,0.64397538282447,0.2752996882364134,0.3857087561809014
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,2,0.2581145170215031,0.7309227860438139,0.5731548238993425,26014.0,38140.0,107484.0,0.6820660723649712,0.2420267202560381,0.35727627314178984
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,3,0.2786820043239928,0.8072582158802893,0.6427394041559125,13005.0,18058.0,53134.0,0.7201794218628863,0.24475853502465464,0.36535003933026183
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,4,0.28623781655586156,0.8548124343360299,0.6851450651945948,7474.0,9948.0,30491.0,0.7513067953357458,0.24512151126561937,0.36964316625040183
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,5,0.2860912974873352,0.8854387411448805,0.7179008644418019,4836.0,6153.0,19331.0,0.7859580692345197,0.25016812373907193,0.37953225553288333
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,6,0.28253791434160896,0.9066127911417896,0.7440136267032387,3387.0,4111.0,13072.0,0.8238871320846509,0.2591034271725826,0.39422685212128267
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,7,0.2776896330553961,0.9215713802005672,0.7642134566794625,2593.0,3039.0,9309.0,0.8532411977624218,0.27854764206681704,0.419987042436022
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,8,0.27222208818869775,0.9327261715279335,0.7803523559361351,2125.0,2391.0,6930.0,0.8887494772061899,0.30663780663780665,0.4559596609805815
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,9,0.2664343944595412,0.9409942766242443,0.7937412969960238,1817.0,1984.0,5290.0,0.9158266129032258,0.34347826086956523,0.49958757217486943
AlphaQCL_s06,AlphaQCL,Alpha,QCL,1,6,s06,2072361201,10,0.26092045591095403,0.9470183425085872,0.8043119034626758,1646.0,1748.0,4234.0,0.9416475972540046,0.38875767595654226,0.5503176195252424
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,1,0.21938623368539756,0.6076518920429098,0.4680721324056356,75375.0,116846.0,273284.0,0.6450798486897283,0.27581197582002603,0.3864096583190218
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,2,0.25822509424177925,0.7311492328480658,0.5723450248412576,26140.0,38193.0,107484.0,0.684418610740188,0.2431989877563172,0.35887614379757954
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,3,0.27877519183461225,0.8074130029355675,0.6416145492203124,13011.0,18048.0,53134.0,0.7209109042553191,0.24487145707080213,0.3655699474586272
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,4,0.28605092937696874,0.854654234531663,0.6835854797917367,7558.0,10000.0,30491.0,0.7558,0.24787642255091666,0.37331752735175716
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,5,0.285851351392908,0.8850774947171165,0.7159311599993071,4831.0,6158.0,19331.0,0.784507957128938,0.2499094718328074,0.3790654792263329
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,6,0.2819813811501334,0.9063166623460888,0.7422966012127884,3415.0,4142.0,13072.0,0.8244809270883631,0.2612454100367197,0.3967700708725456
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,7,0.27684177362368634,0.9210766204246384,0.7625558858583897,2613.0,3058.0,9309.0,0.8544800523217789,0.28069610054785693,0.4225762108838037
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,8,0.2711304977084506,0.9320154488895651,0.778633154720285,2109.0,2379.0,6930.0,0.8865069356872636,0.30432900432900434,0.4531098936513052
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,9,0.26547410195704385,0.9403967854198669,0.7921901831934431,1831.0,2004.0,5290.0,0.9136726546906188,0.346124763705104,0.5020564847820126
AlphaQCL_s07,AlphaQCL,Alpha,QCL,1,7,s07,2891725340,10,0.25988909262457055,0.9466011979833483,0.8033165228307495,1638.0,1739.0,4234.0,0.9419206440483037,0.3868682097307511,0.5484681064791561
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,1,0.2224023675249984,0.6093094444069013,0.4703855842426028,76119.0,118415.0,273284.0,0.6428155216822193,0.2785344184072247,0.38866068077784216
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,2,0.26205792542193374,0.7325838188084983,0.5750347473772061,26463.0,38893.0,107484.0,0.6804052143059163,0.2462040861895724,0.3615731979750917
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,3,0.28304150101662745,0.8084247625745029,0.6438618689670227,13268.0,18507.0,53134.0,0.7169179229480737,0.24970828471411902,0.37040242319342276
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,4,0.29117644707493795,0.8553399671714867,0.6849866842640041,7662.0,10296.0,30491.0,0.7441724941724942,0.2512872650946181,0.3757079461593154
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,5,0.2908750909665949,0.8860422052549775,0.7182858962234524,4956.0,6353.0,19331.0,0.7801038879269636,0.25637576948942115,0.3859211960753776
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,6,0.2873524938285169,0.9074082763666211,0.7447375780019894,3461.0,4235.0,13072.0,0.817237308146399,0.26476438188494494,0.3999537759288149
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,7,0.2823882430949161,0.9219717214016082,0.7645793020400129,2642.0,3126.0,9309.0,0.8451695457453615,0.2838113653453647,0.424929634097306
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,8,0.2767535086239446,0.93297967808565,0.7807250734240146,2152.0,2446.0,6930.0,0.8798037612428454,0.31053391053391055,0.45904436860068254
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,9,0.27107957011206696,0.9412392169148074,0.7941642676811476,1853.0,2047.0,5290.0,0.9052271617000488,0.3502835538752363,0.5051110808232248
AlphaQCL_s08,AlphaQCL,Alpha,QCL,1,8,s08,2575967173,10,0.26518336603357223,0.9476627644848848,0.8056544570687694,1662.0,1771.0,4234.0,0.9384528514963297,0.3925366084081247,0.5535387177352207
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,1,0.21962535914256218,0.6079580754935536,0.4689379414243912,75434.0,117077.0,273284.0,0.6443110089940808,0.2760278684445485,0.3864832808605368
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,2,0.2586494649185594,0.7317142442488014,0.573599361332358,26179.0,38283.0,107484.0,0.6838283311130267,0.24356183245878457,0.35918966569936955
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,3,0.27914533105753503,0.8080704264010738,0.6431752113338964,12996.0,18021.0,53134.0,0.7211586482437157,0.24458915195543343,0.3652870493991989
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,4,0.28662323404732715,0.8552698678716274,0.6851930457984602,7471.0,9946.0,30491.0,0.7511562437160667,0.24502312157685874,0.3695130697133813
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,5,0.2863367578820483,0.8856203600022141,0.7177281838386966,4833.0,6175.0,19331.0,0.782672064777328,0.2500129325953132,0.378969654199012
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,6,0.28262424517531193,0.9073564591382346,0.7445174443086687,3420.0,4140.0,13072.0,0.8260869565217391,0.2616279069767442,0.39739716476876596
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,7,0.27770775186819124,0.9220908503363201,0.7645160949636358,2615.0,3060.0,9309.0,0.8545751633986928,0.2809109463959609,0.42283127172770646
AlphaQCL_s09,AlphaQCL,Alpha,QCL,1,9,s09,2918267749,8,0.2720705937241085,0.9330990868827964,0.7806396259104944,2129.0,2391.0,6930.0,0.890422417398578,0.3072150072150072,0.45681793798948606
